game_id,bet_date,market_line,model_line,edge,home_team,away_team,home_score,away_score,actual_total,market_total,model_total,total_error,ou_win,ortg_r10_sum,pace_est_r10_sum,efg_r10_mean,ts_r10_mean,ftr_r10_mean,tov_pct_r10_mean,orb_pct_r10_mean,ortg_r30_sum,pace_est_r30_sum,efg_r30_mean,ts_r30_mean,ftr_r30_mean,tov_pct_r30_mean,orb_pct_r30_mean,rest_sum
18447223,2025-12-23,203.5,187.1,-16.37229493161064,MIA,TOR,91,112,203.0,203.5,187.1,15.900000000000006,False,213.8021363210018,203.55200000000002,0.5242698022515981,0.5524193787470246,0.23009997676727434,0.14116027849758556,0.24253632632948094,224.0423481807112,208.3737011494253,0.5445002339080347,0.5784083375655906,0.2659607848775557,0.13328989693808224,0.23862856432133664,4
18447224,2025-12-23,266.5,256.7,-9.79118447357365,DAL,DEN,131,130,261.0,266.5,256.7,4.300000000000011,False,238.87910219234254,205.932,0.5853811221689653,0.6174040776827234,0.26885911437315235,0.1175601279413056,0.21259004843555254,231.0232818783954,206.64847619047617,0.5588604429983348,0.5971965471564484,0.29333495107560226,0.13290087267858186,0.24234313204359725,2
18447226,2025-12-23,233.5,231.3,-2.171579000974873,SAS,OKC,130,110,240.0,233.5,231.3,8.699999999999989,True,236.10405638939795,207.49199999999996,0.5634810018725919,0.5995484803344839,0.27064658049466633,0.11628396855538595,0.22930598753125708,236.00256318922538,205.4510344827586,0.5653577663578534,0.6049747005787103,0.2848165695683315,0.12570467088333284,0.2441016964581702,3
18447227,2025-12-23,242.5,243.2,0.6657916770221277,PHX,LAL,132,108,240.0,242.5,243.2,-3.1999999999999886,False,226.32039863971477,200.636,0.5412658514866355,0.5794026015303906,0.28473466736637015,0.13305391106809994,0.25084662028379917,229.65509790758415,202.4898941798942,0.5575101638927804,0.5959930298162441,0.2947606462468939,0.14645551517189942,0.2677698327025818,6
18447228,2025-12-23,267.5,260.3,-7.181957047318235,UTA,MEM,128,137,265.0,267.5,260.3,4.699999999999989,False,224.86292400998425,211.21599999999998,0.5464075292075123,0.5829383002313477,0.28503564682376425,0.142321802469154,0.2469369016028784,221.98319659452477,210.6407881773399,0.528907944658502,0.5713214443293742,0.2887755725778417,0.14335601920769286,0.2649355422883521,2
18447229,2025-12-23,224.5,211.2,-13.33857407328739,POR,ORL,106,110,216.0,224.5,211.2,4.800000000000011,False,216.5428866958863,211.324,0.5159614450879995,0.55773820576303,0.32116641332131823,0.1429806002347438,0.2634243858122684,224.50007114007556,209.46758620689656,0.5273261454000444,0.5727030252660277,0.3249487993952393,0.1444003655975869,0.28865061237104755,2
18447230,2025-12-23,262.5,264.0,1.527025243697608,SAC,DET,127,136,263.0,262.5,264.0,-1.0,True,219.7122158057812,208.728,0.5163243624740363,0.551278484631539,0.2948844217024479,0.132994873573365,0.2969130408061922,221.83224983255644,207.55310344827592,0.5314864923504345,0.5670506309420609,0.29167398590442445,0.13644403063084948,0.26701574008802786,3
18447231,2025-12-23,235.5,232.8,-2.6886903094400054,LAC,HOU,128,108,236.0,235.5,232.8,3.1999999999999886,True,226.2403890141002,202.26,0.5486384365541319,0.5893399401699888,0.28311237532674716,0.1606652334091574,0.29579109442657203,230.98742787723535,200.82593406593406,0.5505830837069423,0.5914674476697157,0.2859287600934929,0.15131377148205885,0.30661499763770195,5
18447214,2025-12-22,251.5,247.8,-3.673390741362198,DEN,UTA,135,112,247.0,251.5,247.8,-0.8000000000000114,False,240.12946390664183,207.856,0.5810240539128968,0.6177284609129139,0.309761252764284,0.1211285337939352,0.22770289865192617,235.79336763435384,207.7362962962963,0.5633053299387716,0.604801789367325,0.3029646374107532,0.13545240427328015,0.26803560365939244,4
18447211,2025-12-22,270.5,267.6,-2.889084314940078,CLE,CHA,139,132,271.0,270.5,267.6,3.3999999999999773,True,222.03464456582304,208.59200000000004,0.5287881612495143,0.5658440138346092,0.24235486566939007,0.1312089021455188,0.2587940398762223,224.70210752440576,207.4889655172414,0.5375314344390103,0.5755948375584321,0.26867188698823097,0.137482856012721,0.26639747467044217,5
18447212,2025-12-22,201.5,245.6,44.12896652055187,BOS,IND,103,95,198.0,201.5,245.6,-47.599999999999994,False,235.0126081723855,196.59199999999998,0.55916255415195,0.5917489499900388,0.23887156441868573,0.11992595414973309,0.26072380981895166,226.24299970588532,200.92142857142858,0.5293409211975769,0.5651420272573717,0.2531918611609223,0.12105132204883909,0.26855198161775523,4
18447213,2025-12-22,229.5,228.7,-0.8387433748473825,NOP,DAL,119,113,232.0,229.5,228.7,3.3000000000000114,True,232.2239112535919,208.688,0.5534278095793195,0.5944732995718379,0.277749578920089,0.11755280866618795,0.23175255683158094,219.364326831433,208.09241379310345,0.5242895786446604,0.5648571903280396,0.2898447545415529,0.13708245203394553,0.24729661772780046,4
18447217,2025-12-22,219.5,218.8,-0.6972516699564153,POR,DET,102,110,212.0,219.5,218.8,-6.800000000000011,False,220.30728090589844,212.428,0.5249127213246838,0.5673432755708572,0.33028037496241236,0.1563516458191896,0.3016705421358893,225.85586025253735,210.07285714285717,0.5325149699389905,0.5735966560966734,0.3150187737464518,0.14806322902734081,0.30912117510121984,4
18447215,2025-12-22,223.5,225.4,1.9219865602345865,OKC,MEM,119,103,222.0,223.5,225.4,-3.4000000000000057,False,233.30386431385006,207.188,0.5692466453983294,0.6056626421450704,0.26915576442591027,0.12931206430255654,0.22587909026483,229.19892496976726,207.2114285714285,0.5484223925059499,0.589420030944663,0.27334076292842896,0.12743083286660514,0.23665066784003458,5
18447216,2025-12-22,219.5,210.4,-9.067855558632829,GSW,ORL,120,97,217.0,219.5,210.4,6.599999999999994,False,220.31837965366648,207.06400000000002,0.525255314537588,0.5598620405597807,0.24787643900436235,0.13348646646594187,0.2680946797958905,225.48800648596097,205.9171428571429,0.5387540511330812,0.5813666571914893,0.2968961630046436,0.14299361998998925,0.2632985739750096,4
18447210,2025-12-21,249.5,240.9,-8.57154254110975,SAC,HOU,125,124,249.0,249.5,240.9,8.099999999999994,False,221.83933882226168,205.008,0.5322893247422934,0.5657952498588512,0.26735610153491085,0.14875430560704334,0.3053606178285667,226.47464767694908,205.11759999999998,0.5393573877969704,0.5754851802953396,0.2768754672618917,0.14165976181407655,0.2955610921469556,2
18447209,2025-12-21,202.5,192.5,-9.968720545455028,MIN,MIL,103,100,203.0,202.5,192.5,10.5,True,228.47650413779638,199.92000000000002,0.564370494744437,0.5977608142018696,0.2843700597097047,0.14149111773706616,0.23227426975055265,229.03709762784334,203.33142857142855,0.5695192663303095,0.5996935609053105,0.27835962741716913,0.14006904460503622,0.22850818619819255,5
18447208,2025-12-21,239.5,238.6,-0.8884863927387983,WAS,SAS,113,124,237.0,239.5,238.6,-1.5999999999999943,False,227.7010545333943,204.48399999999998,0.5442923816389628,0.5765805656108056,0.270979809101747,0.13212057073033762,0.2634231035388611,225.51217496442212,206.22681318681316,0.5481677172572172,0.5826741766500478,0.2722760906062336,0.14380219887781945,0.2572666243848955,3
18447207,2025-12-21,255.5,255.1,-0.3846270873983428,NYK,MIA,132,125,257.0,255.5,255.1,1.9000000000000057,True,231.67596234422416,201.208,0.5486858096806362,0.5807691218468006,0.25761739413350204,0.1304046739866443,0.28174028942955837,232.6199326955067,206.82,0.5512503832686386,0.5867463117643925,0.26728458598771704,0.1286149807239336,0.2699825301406166,4
18447206,2025-12-21,181.5,235.7,54.23277710954613,BKN,TOR,96,81,177.0,181.5,235.7,-58.69999999999999,False,215.01832523692542,200.22000000000003,0.5320540288376852,0.5602872126087102,0.21889477082680703,0.1541116250602439,0.2651710500530454,222.19016555038917,201.82132625994694,0.5403433951682916,0.5762978643793668,0.27308566446685484,0.1424413045225178,0.25001044093881086,4
18447205,2025-12-21,254.5,276.9,22.393958478664278,ATL,CHI,150,152,302.0,254.5,276.9,25.100000000000023,True,220.79690685730617,209.628,0.5406865856331957,0.5730590461943601,0.2254944564942781,0.1410487716619725,0.24432551895751387,225.90698925334894,208.87826309067685,0.5539903672204713,0.5879769215609549,0.25301282698199823,0.13828369687820935,0.23488902431212094,4
18447199,2025-12-20,201.5,203.3,1.7989495034664742,DET,CHA,112,86,198.0,201.5,203.3,-5.300000000000011,False,222.8897716236758,208.89600000000002,0.5343290898421802,0.5725429243250817,0.286420061535675,0.1415413856183706,0.2809793282742036,227.03499777391878,206.8177777777778,0.5429830771835488,0.5815747827762783,0.2932104106437362,0.14300688324236893,0.28990516791569293,4
18447195,2025-12-20,217.5,223.5,6.004791934403272,DEN,HOU,101,115,216.0,217.5,223.5,-7.5,False,244.96481244438974,202.052,0.5897144833618688,0.6222432234474138,0.2710964308943793,0.13789766106985324,0.3061317543516664,243.96430658016754,202.62384615384616,0.5752973111151783,0.6135302050925515,0.292550782244486,0.13666844436237585,0.3227231295480908,4
18447196,2025-12-20,240.5,237.7,-2.7830363230425803,PHI,DAL,121,114,235.0,240.5,237.7,-2.6999999999999886,False,225.12221253725733,207.464,0.530767155954377,0.5721555426296048,0.2639034353752485,0.12211785310929164,0.24095318344518418,220.19754320054108,208.89813186813188,0.5261119813967061,0.5675075390251305,0.2907651684139281,0.13738542742363852,0.24659789946969785,3
18447197,2025-12-20,215.5,217.8,2.257317512338034,TOR,BOS,96,112,208.0,215.5,217.8,-9.800000000000011,False,228.03911716856084,198.66,0.5530845397083873,0.5812505416432832,0.221532575766282,0.1401857919190831,0.28208482926064593,232.05678833760908,200.13529100529098,0.5563418893516648,0.5863137142720829,0.2399360914326019,0.12667232948958215,0.27052614417565074,3
18447198,2025-12-20,236.5,237.7,1.201268644601072,NOP,IND,128,109,237.0,236.5,237.7,-0.6999999999999886,True,227.5210115240232,203.952,0.5403373074339504,0.5788877227106362,0.2576159637962131,0.11734995570446369,0.22944879441263355,218.9233686524404,205.55238095238096,0.5108011154119838,0.5530485857021052,0.2845098331275308,0.1294134684015427,0.2615031411385607,4
