date,game_id,pred_margin,pred_total,actual_margin,actual_total,closing_spread_home,closing_total,edge_spread,edge_total,signal_spread,signal_total,mae_margin_day,mae_total_day
2025-11-03,18446919,5.6016309196726475,254.7159606709996,6,254,-6.5,255.5,12.101630919672647,-0.7840393290003914,True,False,5.964250166896319,1.882845421617355
2025-11-03,18446920,-31.046886917161835,232.57500091925326,-8,238,9.5,235.5,-40.546886917161835,-2.924999080746749,True,True,5.964250166896319,1.882845421617355
2025-11-03,18446921,-1.4948545015159755,240.73900385126723,-1,239,1.5,242.5,-2.9948545015159755,-1.7609961487327703,True,True,5.964250166896319,1.882845421617355
2025-11-04,18446922,12.37144165009768,226.01881801465402,28,228,-27.5,228.5,39.87144165009768,-2.4811819853459793,True,True,4.064458724101435,1.579326139711758
2025-11-04,18446923,15.531708619434639,238.35744600496557,15,239,-14.5,240.5,30.03170861943464,-2.1425539950344303,True,True,4.064458724101435,1.579326139711758
2025-11-04,18446924,4.419354443874801,223.08398211905674,2,224,-1.5,224.5,5.919354443874801,-1.416017880943244,True,True,4.064458724101435,1.579326139711758
2025-11-04,18446925,5.949103593671682,228.22811569955147,4,228,3.5,230.5,2.449103593671681,-2.2718843004485207,True,True,4.064458724101435,1.579326139711758
2025-11-04,18446926,7.957258185434149,228.4936470381511,11,225,-12.5,229.5,20.45725818543415,-1.0063529618489178,True,True,4.064458724101435,1.579326139711758
2025-11-04,18446927,-19.815285523159318,235.2144402392443,-19,233,18.5,236.5,-38.31528552315932,-1.2855597607556986,True,True,4.064458724101435,1.579326139711758
2025-11-05,18446928,14.815803643686536,253.95420433114148,11,253,-11.5,254.5,26.315803643686536,-0.5457956688585063,True,False,5.525311879828001,1.301021259588711
2025-11-05,18446929,13.736079024220228,216.5467754956784,11,217,-11.5,219.5,25.236079024220228,-2.95322450432162,True,True,5.525311879828001,1.301021259588711
2025-11-05,18446930,-5.567323565583399,215.54942077577743,-9,215,6.5,216.5,-12.067323565583399,-0.9505792242225736,True,False,5.525311879828001,1.301021259588711
2025-11-05,18446931,11.082366821608389,239.68361568055153,29,243,-28.5,243.5,39.58236682160839,-3.816384319448462,True,True,5.525311879828001,1.301021259588711
2025-11-05,18446932,22.721030487086907,250.64020458435877,23,251,-20.5,251.5,43.22103048708691,-0.8597954156412435,True,False,5.525311879828001,1.301021259588711
2025-11-05,18446933,-31.58392663569939,233.7193798202794,-15,233,14.5,235.5,-46.08392663569939,-1.7806201797205943,True,True,5.525311879828001,1.301021259588711
2025-11-05,18446934,5.684243220785414,200.89626556710988,-2,200,1.5,200.5,4.184243220785414,0.39626556710987526,True,False,5.525311879828001,1.301021259588711
2025-11-05,18446935,10.794895153175784,233.30062757252506,10,234,-10.5,235.5,21.294895153175784,-2.199372427474937,True,True,5.525311879828001,1.301021259588711
2025-11-05,18446936,7.85240265399003,235.05286482940596,2,234,-1.5,234.5,9.35240265399003,0.552864829405951,True,False,5.525311879828001,1.301021259588711
2025-11-05,18446937,3.6463773061181204,237.33816014673533,2,240,-2.5,239.5,6.14637730611812,-2.1618398532646728,True,True,5.525311879828001,1.301021259588711
2025-11-05,18446938,5.03542391471121,234.35151798838928,5,237,-6.5,235.5,11.53542391471121,-1.1484820116107297,True,True,5.525311879828001,1.301021259588711
2025-11-06,18446939,10.350068241612014,220.23976119483774,13,217,-13.5,219.5,23.850068241612014,0.7397611948377418,True,False,2.649931758387986,3.2397611948377403
2025-11-07,18446940,1.4645728982201707,227.51764274513673,13,233,-3.5,228.5,4.964572898220171,-0.9823572548632806,True,False,11.807434019761025,2.105411565631933
2025-11-07,18446941,-5.345322037361818,258.4437984159196,-33,263,36.5,259.5,-41.84532203736182,-1.056201584080377,True,True,11.807434019761025,2.105411565631933
2025-11-07,18446942,-29.854766126510675,204.93206820737322,-12,206,11.5,206.5,-41.354766126510675,-1.5679317926267884,True,True,11.807434019761025,2.105411565631933
2025-11-07,18446943,-18.765929970909156,229.7130219208413,-18,232,21.5,230.5,-40.265929970909156,-0.7869780791587082,True,False,11.807434019761025,2.105411565631933
2025-11-07,18446944,10.375560765118017,231.33212241656358,11,231,-7.5,232.5,17.875560765118017,-1.167877583436418,True,True,11.807434019761025,2.105411565631933
2025-11-07,18446945,11.293856825795878,230.4806886197622,18,234,-15.5,230.5,26.793856825795878,-0.019311380237806926,True,False,11.807434019761025,2.105411565631933
2025-11-07,18446946,16.78124251275692,223.82909551205336,14,222,-16.5,224.5,33.28124251275692,-0.6709044879466377,True,False,11.807434019761025,2.105411565631933
2025-11-07,18446947,19.36015088511131,235.80176425327215,16,236,-16.5,236.5,35.86015088511131,-0.6982357467278412,True,False,11.807434019761025,2.105411565631933
2025-11-07,18446948,9.58105841874358,232.66031175916345,40,234,-40.5,234.5,50.08105841874358,-1.8396882408365467,True,True,11.807434019761025,2.105411565631933
2025-11-07,18446949,17.483398850174893,234.1721519854463,25,233,-25.5,234.5,42.98339885017489,-0.32784801455368257,True,False,11.807434019761025,2.105411565631933
2025-11-07,18446950,-10.336545482502416,231.62454677064332,-31,233,30.5,233.5,-40.836545482502416,-1.875453229356678,True,True,11.807434019761025,2.105411565631933
2025-11-08,18446951,-9.133071251245772,218.57762175565628,-6,216,5.5,219.5,-14.633071251245772,-0.9223782443437178,True,False,3.2509903066120622,1.4467390405762544
2025-11-08,18446952,5.428435124250839,251.48617896688475,10,250,-7.5,252.5,12.92843512425084,-1.0138210331152528,True,True,3.2509903066120622,1.4467390405762544
2025-11-08,18446953,26.19400291445507,224.19661932472826,20,224,-20.5,226.5,46.69400291445507,-2.3033806752717303,True,True,3.2509903066120622,1.4467390405762544
2025-11-08,18446954,4.0895887455489515,249.61899879877257,6,250,-4.5,249.5,8.589588745548951,0.11899879877255243,True,False,3.2509903066120622,1.4467390405762544
2025-11-08,18446955,4.033771003446084,270.8519041120607,5,267,-6.5,269.5,10.533771003446084,1.351904112060732,True,True,3.2509903066120622,1.4467390405762544
2025-11-08,18446956,5.925995840014883,246.40076861673464,7,245,-6.5,246.5,12.425995840014883,-0.09923138326537304,True,False,3.2509903066120622,1.4467390405762544
2025-11-08,18446957,24.7401600243683,217.51241504583615,17,217,-17.5,220.5,42.2401600243683,-2.987584954163856,True,True,3.2509903066120622,1.4467390405762544
2025-11-08,18446958,-10.581521023911886,218.1674033014818,-11,217,10.5,218.5,-21.081521023911886,-0.3325966985181937,True,False,3.2509903066120622,1.4467390405762544
2025-11-09,18446959,-5.528297120549496,236.03940489807928,-7,237,5.5,236.5,-11.028297120549496,-0.46059510192071157,True,False,8.414319948507528,2.488408267398061
2025-11-09,18446960,14.352602512199532,234.50324829187062,36,232,-35.5,235.5,49.85260251219953,-0.9967517081293771,True,False,8.414319948507528,2.488408267398061
2025-11-09,18446961,-5.637427801614178,216.17693213418286,-4,218,5.5,215.5,-11.137427801614178,0.676932134182863,True,False,8.414319948507528,2.488408267398061
2025-11-09,18446962,-33.01149799876878,218.13521256559363,-14,214,13.5,218.5,-46.51149799876878,-0.36478743440635436,True,False,8.414319948507528,2.488408267398061
2025-11-09,18446963,-2.9492675743081547,220.94047895498528,-3,219,3.5,221.5,-6.449267574308155,-0.5595210450147091,True,False,8.414319948507528,2.488408267398061
2025-11-09,18446964,21.71015076981781,199.98467925417822,31,197,-30.5,200.5,52.21015076981781,-0.515320745821789,True,False,8.414319948507528,2.488408267398061
2025-11-09,18446965,-21.208368183955287,257.9284241625792,-27,261,29.5,256.5,-50.70836818395529,1.4284241625791687,True,True,8.414319948507528,2.488408267398061
2025-11-10,18446966,-11.827744847119597,229.92140820748128,-10,232,9.5,231.5,-21.327744847119597,-1.5785917925187287,True,True,4.326487352619906,8.014909645270611
2025-11-10,18446967,8.725779755490713,273.62686458070465,2,272,-3.5,274.5,12.225779755490713,-0.8731354192953519,True,False,4.326487352619906,8.014909645270611
2025-11-10,18446968,1.118185959567489,244.95691541457907,3,227,-1.5,245.5,2.618185959567489,-0.5430845854209407,True,False,4.326487352619906,8.014909645270611
2025-11-10,18446969,9.002568621700666,237.98356563669145,2,278,-5.5,238.5,14.502568621700666,-0.5164343633085611,True,False,4.326487352619906,8.014909645270611
2025-11-10,18446970,-4.749784896739213,241.11954701235237,-4,238,5.5,239.5,-10.249784896739213,1.6195470123523583,True,True,4.326487352619906,8.014909645270611
2025-11-10,18446971,-5.010554873231138,228.3850266589886,-2,230,2.5,230.5,-7.510554873231138,-2.114973341011388,True,True,4.326487352619906,8.014909645270611
2025-11-10,18446972,29.979732191940442,221.92258812244694,23,219,-23.5,223.5,53.47973219194044,-1.5774118775530666,True,True,4.326487352619906,8.014909645270611
2025-11-10,18446973,-14.000010055343793,232.01380789726068,-7,233,8.5,231.5,-22.500010055343793,0.5138078972606868,True,False,4.326487352619906,8.014909645270611
2025-11-10,18446974,0.7603968915810837,205.18791992222552,-3,207,3.5,206.5,-2.7396031084189163,-1.312080077774484,True,True,4.326487352619906,8.014909645270611
2025-11-11,18446975,-12.331223197796515,229.11549728431524,-10,228,10.5,228.5,-22.831223197796515,0.6154972843152523,True,False,2.519913326235461,2.3219059690337076
2025-11-11,18446976,15.724077902799962,252.54010607300978,13,253,-13.5,254.5,29.224077902799962,-1.9598939269902231,True,True,2.519913326235461,2.3219059690337076
2025-11-11,18446977,3.384836026460423,207.62593053497775,2,202,-1.5,207.5,4.884836026460423,0.1259305349777422,True,False,2.519913326235461,2.3219059690337076
2025-11-11,18446978,26.157832282614372,227.25130385491713,24,228,-23.5,228.5,49.65783228261437,-1.2486961450828882,True,True,2.519913326235461,2.3219059690337076
2025-11-11,18446979,29.740943215930294,276.2730454101028,24,280,-23.5,277.5,53.240943215930294,-1.2269545898972223,True,True,2.519913326235461,2.3219059690337076
2025-11-11,18446980,-13.219432668188798,232.25446333293894,-14,230,11.5,231.5,-24.719432668188798,0.7544633329389325,True,False,2.519913326235461,2.3219059690337076
2025-11-12,18446981,6.376591967005378,211.12704111928298,11,211,-11.5,213.5,17.87659196700538,-2.372958880717034,True,True,5.703925620046458,3.9492315761516656
2025-11-12,18446982,8.393124040109388,233.32661936416474,11,237,-10.5,235.5,18.893124040109388,-2.173380635835251,True,True,5.703925620046458,3.9492315761516656
2025-11-12,18446983,-20.42538678722245,227.3514419955436,-17,231,15.5,227.5,-35.92538678722245,-0.14855800445639247,True,False,5.703925620046458,3.9492315761516656
2025-11-12,18446984,23.567761934824865,214.85981216172303,36,226,-30.5,219.5,54.067761934824865,-4.640187838276965,True,True,5.703925620046458,3.9492315761516656
2025-11-12,18446985,-16.49260418607696,247.34931925655772,-14,246,14.5,245.5,-30.99260418607696,1.8493192565577115,True,True,5.703925620046458,3.9492315761516656
2025-11-12,18446986,29.830355462871623,247.62207649673917,23,247,-22.5,248.5,52.33035546287162,-0.8779235032608336,True,False,5.703925620046458,3.9492315761516656
2025-11-12,18446987,-5.837164336241342,239.49664678955867,-8,242,8.5,243.5,-14.337164336241342,-4.003353210441321,True,True,5.703925620046458,3.9492315761516656
2025-11-12,18446988,3.3657274263635806,233.39705621004094,-5,245,-2.5,234.5,5.865727426363581,-1.102943789959062,True,True,5.703925620046458,3.9492315761516656
2025-11-12,18446989,-5.1688823197826395,237.9845472111088,-9,237,8.5,238.5,-13.66888231978264,-0.5154527888911988,True,False,5.703925620046458,3.9492315761516656
2025-11-12,18446990,20.799766746183394,205.44502250550065,29,213,-30.5,208.5,51.299766746183394,-3.0549774944993526,True,True,5.703925620046458,3.9492315761516656
2025-11-12,18446991,-20.21781309652095,233.6962502513951,-33,233,32.5,234.5,-52.71781309652095,-0.8037497486048976,True,False,5.703925620046458,3.9492315761516656
2025-11-12,18446992,-14.694138018690833,249.48814360526785,-14,246,14.5,250.5,-29.194138018690833,-1.0118563947321422,True,True,5.703925620046458,3.9492315761516656
2025-11-13,18446993,-8.329963510908787,242.57762213842994,-13,239,12.5,242.5,-20.829963510908787,0.07762213842995877,True,False,7.71303510688499,3.81610067195885
2025-11-13,18446994,23.091380575871426,231.7548795686775,35,231,-34.5,235.5,57.591380575871426,-3.7451204313225115,True,True,7.71303510688499,3.81610067195885
2025-11-13,18446995,-3.4395505925648155,261.1158003087691,-10,254,9.5,259.5,-12.939550592564816,1.6158003087691268,True,True,7.71303510688499,3.81610067195885
2025-11-14,18446996,7.460902969204987,269.2870092613324,8,272,-8.5,271.5,15.960902969204987,-2.2129907386676275,True,True,4.977031460398994,3.032504103659954
2025-11-14,18446997,10.325080260185768,207.78165416220648,7,203,-7.5,208.5,17.825080260185768,-0.7183458377935258,True,False,4.977031460398994,3.032504103659954
2025-11-14,18446998,6.9631816811824745,222.77126565199833,9,219,-8.5,224.5,15.463181681182474,-1.7287343480016777,True,True,4.977031460398994,3.032504103659954
2025-11-14,18446999,31.374917685109445,251.86047024673942,24,256,-24.5,255.5,55.874917685109445,-3.6395297532605864,True,True,4.977031460398994,3.032504103659954
2025-11-14,18447000,10.673604262354676,280.64213745110175,13,281,-11.5,283.5,22.173604262354676,-2.8578625488982596,True,True,4.977031460398994,3.032504103659954
2025-11-14,18447001,14.802114163602784,233.54587512485577,14,234,-14.5,234.5,29.302114163602784,-0.9541248751442403,True,False,4.977031460398994,3.032504103659954
2025-11-14,18447002,-37.23388826472539,223.3218139348989,-14,222,17.5,223.5,-54.73388826472539,-0.17818606510110133,True,False,4.977031460398994,3.032504103659954
2025-11-14,18447003,-2.368677040216438,267.8268008158392,-6,260,7.5,270.5,-9.868677040216438,-2.673199184160793,True,True,4.977031460398994,3.032504103659954
2025-11-14,18447004,-2.5236487229261333,218.92649445202602,-1,217,-1.5,217.5,-1.0236487229261333,1.4264944520260157,True,True,4.977031460398994,3.032504103659954
2025-11-15,18447005,7.915394775951658,216.7193790361487,8,208,-7.5,218.5,15.415394775951658,-1.7806209638512978,True,True,3.4455033982543126,3.2972874343315652
2025-11-15,18447006,-13.33495861506574,206.7182768008413,-13,205,13.5,207.5,-26.83495861506574,-0.7817231991586989,True,False,3.4455033982543126,3.2972874343315652
2025-11-15,18447007,-30.920326757463513,236.21696433873208,-18,240,18.5,236.5,-49.42032675746351,-0.2830356612679172,True,False,3.4455033982543126,3.2972874343315652
2025-11-15,18447008,-21.386037940529874,215.3437228383642,-24,214,24.5,214.5,-45.886037940529874,0.8437228383641904,True,False,3.4455033982543126,3.2972874343315652
2025-11-15,18447009,-9.726335664776158,235.92202283503573,-11,235,11.5,238.5,-21.22633566477616,-2.577977164964253,True,True,3.4455033982543126,3.2972874343315652
2025-11-16,18447010,5.525470356020756,228.92748216573335,3,239,-2.5,233.5,8.025470356020756,-4.572517834266654,True,True,3.780627989008936,6.167022546912552
2025-11-16,18447011,8.811253761604053,232.8650349544877,13,233,-12.5,233.5,21.311253761604053,-0.6349650455122919,True,False,3.780627989008936,6.167022546912552
2025-11-16,18447012,-29.339377852581194,233.58791235235347,-23,235,19.5,235.5,-48.839377852581194,-1.9120876476465216,True,True,3.780627989008936,6.167022546912552
2025-11-16,18447013,1.8784027176397187,203.0870132636711,4,230,-2.5,204.5,4.378402717639719,-1.4129867363288995,True,True,3.780627989008936,6.167022546912552
2025-11-16,18447014,-27.77317253038248,227.29258705105275,-18,230,20.5,226.5,-48.27317253038248,0.7925870510527617,True,False,3.780627989008936,6.167022546912552
2025-11-16,18447015,3.328582727676335,270.1131596475887,5,271,-3.5,270.5,6.828582727676335,-0.3868403524113176,True,False,3.780627989008936,6.167022546912552
2025-11-16,18447016,0.6326139393489543,239.65172660417025,-2,246,3.5,241.5,-2.8673860606510457,-1.848273395829748,True,True,3.780627989008936,6.167022546912552
2025-11-16,18447017,2.007371559341792,296.13890358564225,3,297,-1.5,296.5,3.507371559341792,-0.3610964143577485,True,False,3.780627989008936,6.167022546912552
2025-11-17,18447018,11.840749736047883,225.16405970452092,12,224,-14.5,226.5,26.340749736047883,-1.335940295479076,True,True,3.310573905478676,5.117470249236792
2025-11-17,18447019,18.13367425483382,236.86235329633297,15,239,-14.5,240.5,32.63367425483382,-3.6376467036670226,True,True,3.310573905478676,5.117470249236792
2025-11-17,18447020,1.8157722864802217,224.99637617163654,2,218,-2.5,224.5,4.315772286480222,0.496376171636537,True,False,3.310573905478676,5.117470249236792
2025-11-17,18447021,1.0800996961083822,246.78661646369642,2,228,-1.5,247.5,2.580099696108382,-0.7133835363035768,True,False,3.310573905478676,5.117470249236792
2025-11-17,18447022,-0.04922710455236845,217.0691229837836,2,218,-1.5,218.5,1.4507728954476315,-1.4308770162164255,True,True,3.310573905478676,5.117470249236792
2025-11-17,18447023,20.484049436223344,216.3932419483198,24,216,-21.5,216.5,41.984049436223344,-0.10675805168021507,True,False,3.310573905478676,5.117470249236792
2025-11-17,18447024,-28.892887513315763,230.89713914002593,-17,235,19.5,233.5,-48.39288751331576,-2.602860859974062,True,True,3.310573905478676,5.117470249236792
2025-11-17,18447025,1.6294735259872843,250.57191687413686,-3,257,-1.5,250.5,3.1294735259872843,0.07191687413685233,True,False,3.310573905478676,5.117470249236792
2025-11-18,18447026,10.130691003270766,234.24111270093724,8,234,-8.5,234.5,18.630691003270766,-0.2588872990627654,True,False,2.148431761404167,2.7645795478637325
2025-11-18,18447027,-17.022638356241103,209.4219897074541,-14,212,15.5,211.5,-32.5226383562411,-2.0780102925459123,True,True,2.148431761404167,2.7645795478637325
2025-11-18,18447028,-7.766612598809688,225.89814208599302,-8,232,7.5,225.5,-15.266612598809688,0.39814208599300704,True,False,2.148431761404167,2.7645795478637325
2025-11-18,18447029,7.024486789838198,213.27139319411322,10,212,-5.5,216.5,12.524486789838198,-3.228606805886789,True,True,2.148431761404167,2.7645795478637325
2025-11-18,18447030,13.697168206313506,264.06905996090626,14,266,-13.5,267.5,27.197168206313506,-3.4309400390937648,True,True,2.148431761404167,2.7645795478637325
2025-11-18,18447031,-21.225528803874525,241.4641631464853,-17,237,17.5,241.5,-38.725528803874525,-0.03583685351469684,True,False,2.148431761404167,2.7645795478637325
2025-11-19,18447032,-10.099550561377548,211.44290726368223,-10,218,9.5,214.5,-19.599550561377548,-3.057092736317782,True,True,2.158116954574462,1.9055528579803378
2025-11-19,18447033,7.664743023777419,246.298530648231,9,245,-9.5,246.5,17.16474302377742,-0.20146935176899206,True,False,2.158116954574462,1.9055528579803378
2025-11-19,18447034,15.083609324289863,206.62139547445312,14,206,-14.5,208.5,29.583609324289863,-1.8786045255468686,True,True,2.158116954574462,1.9055528579803378
2025-11-19,18447035,-0.42652175880500565,233.76753137238612,-9,233,8.5,235.5,-8.926521758805006,-1.7324686276138868,True,True,2.158116954574462,1.9055528579803378
2025-11-19,18447036,11.795400647544596,228.9116650018439,11,229,-11.5,230.5,23.295400647544596,-1.5883349981561041,True,True,2.158116954574462,1.9055528579803378
2025-11-19,18447037,-2.412176696672951,240.02972046076835,-7,243,7.5,240.5,-9.912176696672951,-0.47027953923164484,True,False,2.158116954574462,1.9055528579803378
2025-11-19,18447038,15.137429507239414,211.63788196201511,14,212,-14.5,214.5,29.637429507239414,-2.8621180379848963,True,True,2.158116954574462,1.9055528579803378
2025-11-19,18447039,-3.1044595764936647,225.29674844205348,-2,224,1.5,226.5,-4.604459576493665,-1.2032515579465026,True,True,2.158116954574462,1.9055528579803378
2025-11-19,18447040,-0.29395554651955624,239.81205552699112,-1,243,-2.5,241.5,2.2060444534804438,-1.687944473008884,True,True,2.158116954574462,1.9055528579803378
2025-11-20,18447041,27.04876842592917,225.15180326800768,28,230,-27.5,229.5,54.54876842592917,-4.348196731992306,True,True,8.618637123276667,1.820909598371692
2025-11-20,18447042,10.260199550154681,232.91741554113645,41,233,-44.5,233.5,54.76019955015468,-0.5825844588635537,True,False,8.618637123276667,1.820909598371692
2025-11-20,18447043,-11.605552956017494,238.90118603202137,-9,237,8.5,238.5,-20.105552956017494,0.4011860320213635,True,False,8.618637123276667,1.820909598371692
2025-11-20,18447044,9.177963513173022,260.54832882939047,9,261,-10.5,259.5,19.677963513173022,1.0483288293904567,True,True,8.618637123276667,1.820909598371692
2025-11-21,18447045,17.533062688660817,232.7376061996482,11,229,-13.5,232.5,31.033062688660817,0.23760619964822582,True,False,4.934984935460786,4.886669395457005
2025-11-21,18447046,-8.026609952200563,221.1817945382891,-8,218,8.5,221.5,-16.526609952200563,-0.31820546171090247,True,False,4.934984935460786,4.886669395457005
2025-11-21,18447047,29.048746575918727,246.2744551558402,30,250,-29.5,245.5,58.54874657591873,0.7744551558401889,True,False,4.934984935460786,4.886669395457005
2025-11-21,18447048,-14.54899377798602,244.39584375474774,-36,250,38.5,247.5,-53.04899377798602,-3.10415624525226,True,True,4.934984935460786,4.886669395457005
2025-11-21,18447049,2.005922252600026,240.05319644295392,3,233,-3.5,238.5,5.505922252600026,1.5531964429539271,True,True,4.934984935460786,4.886669395457005
2025-11-21,18447050,-0.5714723283385634,231.73131694998528,1,227,3.5,229.5,-4.071472328338563,2.2313169499852803,True,True,4.934984935460786,4.886669395457005
2025-11-21,18447051,-2.1592535539405873,215.41813296000691,-3,221,2.5,213.5,-4.659253553940587,1.9181329600069077,True,True,4.934984935460786,4.886669395457005
2025-11-21,18447052,-20.15439411615288,260.70690818347634,-32,256,31.5,261.5,-51.65439411615288,-0.7930918165236801,True,False,4.934984935460786,4.886669395457005
2025-11-21,18447053,-3.7989702734546267,244.34236588464495,-4,250,2.5,248.5,-6.298970273454627,-4.157634115355063,True,True,4.934984935460786,4.886669395457005
2025-11-22,18447054,-16.739020717671607,249.30675568614353,-15,247,16.5,249.5,-33.23902071767161,-0.19324431385647786,True,False,5.444161113434977,13.52105332891475
2025-11-22,18447055,-0.42981274738232744,228.55781872274585,12,254,-1.5,230.5,1.0701872526176726,-1.9421812772541482,True,True,5.444161113434977,13.52105332891475
2025-11-22,18447056,-5.387894741770316,229.66679159991082,-17,213,9.5,231.5,-14.887894741770316,-1.83320840008918,True,True,5.444161113434977,13.52105332891475
2025-11-22,18447057,8.068315863475295,242.00461365199888,1,241,-12.5,244.5,20.568315863475295,-2.49538634800112,True,True,5.444161113434977,13.52105332891475
2025-11-22,18447058,-12.65375033472726,228.13644360445153,-13,245,8.5,223.5,-21.15375033472726,4.636443604451526,True,True,5.444161113434977,13.52105332891475
2025-11-22,18447059,-2.7148345485158845,226.3440575635836,-6,198,-1.5,229.5,-1.2148345485158845,-3.1559424364164195,True,True,5.444161113434977,13.52105332891475
2025-11-22,18447060,-3.3715419094709356,246.9805828720362,-5,251,4.5,246.5,-7.871541909470936,0.4805828720361842,True,False,5.444161113434977,13.52105332891475
2025-11-23,18447061,-12.152503970595088,245.16488917348022,-10,244,11.5,244.5,-23.652503970595088,0.6648891734802125,True,False,2.719976743575987,1.5631821820871075
2025-11-23,18447062,6.711827507294574,222.04065140769566,3,223,-3.5,224.5,10.211827507294574,-2.4593485923043312,True,True,2.719976743575987,1.5631821820871075
2025-11-23,18447063,9.401041404145296,266.3557849882956,9,267,-9.5,267.5,18.901041404145296,-1.1442150117043557,True,True,2.719976743575987,1.5631821820871075
2025-11-23,18447064,12.330527979669206,226.46683633723768,15,225,-14.5,227.5,26.830527979669206,-1.03316366276233,True,True,2.719976743575987,1.5631821820871075
2025-11-23,18447065,11.094466756857955,229.10856873131283,10,228,-10.5,227.5,21.594466756857955,1.6085687313128352,True,True,2.719976743575987,1.5631821820871075
2025-11-23,18447066,30.969415479776373,214.92279109946372,27,217,-30.5,214.5,61.46941547977637,0.4227910994637325,True,False,2.719976743575987,1.5631821820871075
2025-11-23,18447067,8.191988173403619,217.06720362320854,9,213,-8.5,217.5,16.69198817340362,-0.4327963767914501,True,False,2.719976743575987,1.5631821820871075
2025-11-23,18447068,-8.953074983011435,215.0171870869126,-2,214,6.5,216.5,-15.453074983011435,-1.4828129130874086,True,True,2.719976743575987,1.5631821820871075
2025-11-24,18447069,-6.253487908062006,239.09439910348576,-5,239,6.5,239.5,-12.753487908062006,-0.40560089651425196,True,False,3.815131982779674,4.353869497032602
2025-11-24,18447070,8.024537181912173,226.4774587146227,11,209,-8.5,220.5,16.524537181912173,5.977458714622703,True,True,3.815131982779674,4.353869497032602
2025-11-24,18447071,-10.762820674463011,216.1657202569892,-13,213,13.5,219.5,-24.26282067446301,-3.3342797430108044,True,True,3.815131982779674,4.353869497032602
2025-11-24,18447072,2.1180998118433347,214.4283586775981,4,208,-4.5,213.5,6.618099811843335,0.9283586775981049,True,False,3.815131982779674,4.353869497032602
2025-11-24,18447073,-8.458110550026102,238.57188470901517,-10,240,9.5,240.5,-17.958110550026102,-1.9281152909848303,True,True,3.815131982779674,4.353869497032602
