game_id,date,team_id,side,home_indicator,days_rest_team,days_rest_opp,rest_diff,back_to_back,orb_pct_approx,possessions_est_r10,pace_est_r10,tov_pct_r10,orb_pct_r10,ortg_r10,drtg_r10,netrtg_r10,efg_r10,ts_r10,ftr_r10,opp_ftr_r10,possessions_est_r30,pace_est_r30,tov_pct_r30,orb_pct_r30,ortg_r30,drtg_r30,netrtg_r30,efg_r30,ts_r30,ftr_r30,opp_ftr_r30
20054969,2025-12-14,IND,home,1,2,2,0,False,False,100.584,100.584,0.12406241959311293,0.19468688792384672,111.74919797600701,112.13962079610269,-0.39042282009568796,0.5446744624503324,0.5821637719844822,0.2773411086719579,0.32573124509157936,103.48640000000002,103.48640000000002,0.1287681310201161,0.24596082217106838,107.42282434178027,114.76545739276382,-7.342633050983562,0.5024208365839029,0.5459706469460582,0.29587419492079614,0.34168770533626813
20054969,2025-12-14,WAS,away,0,2,2,0,False,False,102.5,102.5,0.15335904208760281,0.2409564036308222,110.22619245735567,123.49595570036658,-13.269763243010914,0.5460684712574249,0.5792283337489474,0.25892930427985145,0.2562809492708427,104.71304347826087,104.71304347826087,0.15513003822868673,0.23210647974429338,107.8704579622646,123.02678724480393,-15.156329282539327,0.5379805886455928,0.5697755502007045,0.2503119470311142,0.2784272326619755
20054970,2025-12-14,ATL,home,1,2,2,0,False,False,104.376,104.376,0.1304565570730404,0.24498125163822837,113.34261434798705,115.11237307629426,-1.7697587283072138,0.5520282959580289,0.5821127232620988,0.21995868603245022,0.2797276151399382,103.41384615384615,103.41384615384615,0.13716699757659961,0.23105141920724956,114.07707674771203,113.06885962085563,1.008217126856388,0.5623793936173788,0.5951602545455488,0.253148931317231,0.28068855028695344
20054970,2025-12-14,PHI,away,0,2,2,0,False,False,105.268,105.268,0.1299817422966538,0.24499668781770825,109.54565139516981,109.28247543020807,0.26317596496171947,0.5129069943615747,0.5588378659200589,0.27057812209987764,0.2839006169670074,103.96,103.96,0.135753595113343,0.2684949595135942,112.41781649885878,111.49785173641571,0.9199647624430985,0.5300826974385143,0.5733248175350156,0.28524427649007206,0.27349328925656696
20054971,2025-12-14,CLE,home,1,2,2,0,False,False,101.512,101.512,0.11422233730981812,0.2835037448647614,115.82147201895316,113.48245660782372,2.339015411129432,0.5357303793371702,0.5712270320284196,0.2403235691411867,0.3277415945779728,103.6323076923077,103.6323076923077,0.12556820996554469,0.2688207435324116,114.7450105446062,111.94918811718568,2.7958224274205423,0.5421148918707005,0.5771271678853829,0.2743340509279188,0.31247992634722177
20054971,2025-12-14,CHA,away,0,2,2,0,False,False,101.94399999999999,101.94399999999999,0.1339424904068468,0.22999797527005744,109.75806703504536,115.99273993259071,-6.234672897545353,0.53110956358127,0.5728578623309423,0.2621239663250348,0.21173327992797036,102.6752,102.6752,0.14495775923532148,0.27245105037547096,111.67596034788545,116.94697868302785,-5.271018335142395,0.536146561638995,0.5784819042846044,0.274277841002632,0.22705206097668829
20054972,2025-12-14,BKN,home,1,2,3,-1,False,False,99.252,99.252,0.160113150759628,0.2550403640885773,110.11796828068415,113.30734066842186,-3.1893723877376985,0.5456396763619565,0.5832914495546785,0.2818714401364724,0.24067171641359658,99.91166666666668,99.91166666666668,0.14883572652419622,0.2511291085478725,109.61865507218704,118.06252375453566,-8.443868682348612,0.5292469787779353,0.5710362632663671,0.2981025335952067,0.2816212894659604
20054972,2025-12-14,MIL,away,0,3,2,1,False,False,97.54400000000001,97.54400000000001,0.14573601019047927,0.20213296807126616,114.47379740330594,115.2896044264877,-0.8158070231817547,0.5882924229446503,0.6127329875360895,0.24735498076246057,0.2874404689298203,100.83538461538458,100.83538461538458,0.13896860906239053,0.1958979078941212,114.19329497658083,115.2592757798494,-1.0659808032686213,0.5856263134433086,0.6072378765289307,0.24513499905265498,0.3095269331747821
20054973,2025-12-14,MIN,home,1,2,3,-1,False,False,101.792,101.792,0.1368226005976647,0.2530982185462337,116.90406454269007,113.18041423282496,3.7236503098650844,0.565513657636795,0.6036638494848071,0.31491929171803823,0.2907931092452346,102.28160000000001,102.28160000000001,0.13885210917844323,0.2561555479084598,117.31735126718921,112.04329841587521,5.274052851314009,0.5699065670890827,0.6069251979895555,0.308991446728836,0.3002055611666433
20054973,2025-12-14,SAC,away,0,3,2,1,False,False,102.708,102.708,0.12396567528670414,0.2210306125618704,107.00021828938623,117.47867199915784,-10.478453709771594,0.5200867602759255,0.5497091212455418,0.22671926904275982,0.2966386061525506,103.65920000000001,103.65920000000001,0.13067016359684344,0.20988612353827507,107.28678220268674,118.5743054795211,-11.287523276834355,0.5264015356638819,0.5585616561731716,0.254178033580329,0.289660241139755
