game_id,date,team_id,side,home_indicator,days_rest_team,days_rest_opp,rest_diff,back_to_back,orb_pct_approx,possessions_est_r10,pace_est_r10,tov_pct_r10,orb_pct_r10,ortg_r10,drtg_r10,netrtg_r10,efg_r10,ts_r10,ftr_r10,opp_ftr_r10,possessions_est_r30,pace_est_r30,tov_pct_r30,orb_pct_r30,ortg_r30,drtg_r30,netrtg_r30,efg_r30,ts_r30,ftr_r30,opp_ftr_r30
18446981,2025-11-12,CHA,home,1,2,2,0,False,False,102.984,102.984,0.16445012960261382,0.2968796149900129,114.75790624686128,117.62269467556976,-2.8647884287084464,0.5600488524453626,0.603250096502416,0.3002482776587342,0.25876519553243693,102.984,102.984,0.16445012960261382,0.2968796149900129,114.75790624686128,117.62269467556976,-2.8647884287084464,0.5600488524453626,0.603250096502416,0.3002482776587342,0.25876519553243693
18446981,2025-11-12,MIL,away,0,2,2,0,False,False,102.26400000000001,102.26400000000001,0.13499359721191612,0.2116270747675868,115.8363365463997,114.47871887013886,1.3576176762608525,0.5884165869196384,0.608587482558896,0.26969371441782464,0.34071107160117353,102.81818181818181,102.81818181818181,0.12943308662944422,0.20351997520615495,116.4638530501684,114.32832352412024,2.135529526048183,0.5896551532293558,0.6101008978509023,0.2628013359271504,0.32736256973019484
18446982,2025-11-12,DET,home,1,2,2,0,False,False,103.744,103.744,0.13927365607032186,0.3215886180126482,114.52183185677004,108.15030891959289,6.371522937177157,0.5331449515122807,0.5712573294808326,0.33111086853689026,0.3671407986698256,103.89818181818183,103.89818181818183,0.135234293489229,0.31552619462825415,113.68104179005581,108.17380339186901,5.507238398186782,0.5282573598565251,0.5658524597506915,0.32537726568020947,0.367202188968389
18446982,2025-11-12,CHI,away,0,2,2,0,False,False,103.00399999999999,103.00399999999999,0.13757453588421853,0.24735431688239234,115.82871137227733,113.69721437430826,2.1314969979690828,0.5623900471330042,0.6006891406883008,0.2756603121671815,0.2673458248983943,103.00399999999999,103.00399999999999,0.13757453588421853,0.24735431688239234,115.82871137227733,113.69721437430826,2.1314969979690828,0.5623900471330042,0.6006891406883008,0.2756603121671815,0.2673458248983943
18446983,2025-11-12,NYK,home,1,1,2,-1,True,False,101.6,101.6,0.1313541104268901,0.31563526735306324,120.01505144406175,111.40087827560141,8.614173168460335,0.5511231785407382,0.5912299039427047,0.2455131955660974,0.2622251226553428,101.6,101.6,0.1313541104268901,0.31563526735306324,120.01505144406175,111.40087827560141,8.614173168460335,0.5511231785407382,0.5912299039427047,0.2455131955660974,0.2622251226553428
18446983,2025-11-12,ORL,away,0,2,1,1,False,False,101.71200000000002,101.71200000000002,0.15809859320370537,0.2949204087828791,113.30753364487623,112.09303429939446,1.2144993454817736,0.5344562229159161,0.5864853240403356,0.3879210064941986,0.3042842698101971,102.59272727272727,102.59272727272727,0.1559668947518588,0.2858960237947123,113.20759954332634,111.9136794587274,1.2939200845989622,0.5343541420447722,0.5870756697761892,0.3880089958028068,0.3035950904368425
18446984,2025-11-12,BOS,home,1,1,1,0,True,False,99.34,99.34,0.10448215935449792,0.29392992225761216,113.96626719624392,110.39167834838636,3.574588847857565,0.5237334285069298,0.5511251285058575,0.19899225925980463,0.34722472173864644,99.36999999999999,99.36999999999999,0.1090055999929953,0.2824416018813435,112.59811346811573,111.14856732253634,1.4495461455793806,0.5222179982487615,0.5511294792083331,0.20488030896505205,0.34299050568963807
18446984,2025-11-12,MEM,away,0,1,1,0,True,False,103.648,103.648,0.13465311208629954,0.22483194640832482,108.9233660712465,113.66551250328709,-4.7421464320406015,0.5193445984033873,0.5646024762058282,0.2715592801402692,0.26679045624196085,105.14333333333333,105.14333333333333,0.1395516256910832,0.2204796134599288,108.7114454807349,114.78194199740504,-6.070496516670175,0.5202597530554544,0.5686778420975315,0.2956524702923296,0.26665978062847157
18446985,2025-11-12,MIA,home,1,2,2,0,False,False,108.42800000000003,108.42800000000003,0.13020905872201094,0.20149969107878452,115.97206890155837,109.68621182843985,6.285857073118509,0.5703057175900239,0.6092342448599057,0.2883776357151281,0.24816217390267564,108.55999999999999,108.55999999999999,0.1324368019026919,0.2025238971122412,115.44007455160369,109.91548880111147,5.524585750492204,0.5684097932137081,0.6073096556551949,0.2891345139867798,0.260955511628695
18446985,2025-11-12,CLE,away,0,2,2,0,False,False,105.72400000000002,105.72400000000002,0.1281295321911463,0.28665458862248305,116.55188164722202,112.26669595752041,4.285185689701619,0.5450045663414181,0.5818583428897263,0.2926073994774785,0.31705711959125904,105.65090909090908,105.65090909090908,0.12947830829978746,0.269051740185344,115.57397343800066,112.28189290991513,3.2920805280855476,0.5477842780693654,0.5826828980583387,0.2850342109414709,0.3262887133704892
18446986,2025-11-12,HOU,home,1,3,2,1,False,False,102.12888888888888,102.12888888888888,0.1595103255198108,0.376143194795631,120.7127736322852,111.26662664185343,9.446146990431776,0.5671147520524228,0.609294991841055,0.3383135463773471,0.24509604351313494,102.12888888888888,102.12888888888888,0.1595103255198108,0.376143194795631,120.7127736322852,111.26662664185343,9.446146990431776,0.5671147520524228,0.609294991841055,0.3383135463773471,0.24509604351313494
18446986,2025-11-12,WAS,away,0,2,3,-1,False,False,107.6,107.6,0.16932799150906397,0.23419353122759362,104.90519238460035,120.42491584254799,-15.519723457947611,0.5306798137129165,0.5624685470936683,0.25055776868615076,0.29645179994797244,107.48727272727274,107.48727272727274,0.16504602872665772,0.23520166646762372,105.62511762817611,120.63528877393956,-15.010171145763422,0.5329927805553415,0.5626188473869411,0.2454050216256287,0.28712686822728484
18446987,2025-11-12,NOP,home,1,2,2,0,False,False,100.26400000000001,100.26400000000001,0.13894759564467454,0.2786866028227532,107.61823157901668,120.26233443943559,-12.644102860418922,0.501128229272717,0.541283847442506,0.29202423598734745,0.28253536937438645,100.26400000000001,100.26400000000001,0.13894759564467454,0.2786866028227532,107.61823157901668,120.26233443943559,-12.644102860418922,0.501128229272717,0.541283847442506,0.29202423598734745,0.28253536937438645
18446987,2025-11-12,POR,away,0,2,2,0,False,False,107.232,107.232,0.1447325711337534,0.29534808621600295,112.43241238593048,112.57509272920886,-0.14268034327838422,0.5210593864267954,0.5697114136708771,0.3011287322509541,0.3526832977939819,107.232,107.232,0.1447325711337534,0.29534808621600295,112.43241238593048,112.57509272920886,-0.14268034327838422,0.5210593864267954,0.5697114136708771,0.3011287322509541,0.3526832977939819
18446988,2025-11-12,SAS,home,1,2,1,1,False,False,101.40799999999999,101.40799999999999,0.15274581852145536,0.2888596812606975,117.78907715489632,108.62103519392326,9.168041960973062,0.5754108577475703,0.6150884740963181,0.34299831860508834,0.27852688258093367,101.40799999999999,101.40799999999999,0.15274581852145536,0.2888596812606975,117.78907715489632,108.62103519392326,9.168041960973062,0.5754108577475703,0.6150884740963181,0.34299831860508834,0.27852688258093367
18446988,2025-11-12,GSW,away,0,1,2,-1,True,False,102.47999999999999,102.47999999999999,0.15915705094451263,0.23087591595502674,109.4006275486345,110.60586245167931,-1.2052349030448113,0.5405775759912412,0.5842754067636211,0.2915416204327492,0.2600952220491912,102.71333333333332,102.71333333333332,0.15383980190112553,0.2288052215850038,111.67870120226753,111.3238063646574,0.354894837610144,0.5498241001688212,0.593421373633199,0.29497802738730133,0.2593297504317423
18446989,2025-11-12,DAL,home,1,2,2,0,False,False,104.55199999999999,104.55199999999999,0.1492693344842375,0.21730183815303125,103.85741225662169,107.62940932397335,-3.7719970673516996,0.5064897664226564,0.5492563627833704,0.32931092211678437,0.27199108169221275,104.26909090909089,104.26909090909089,0.15003836831518008,0.21459258013911936,102.66073898866954,108.95089524867575,-6.290156260006228,0.4993280461454597,0.5436041248051818,0.32785111211054874,0.2765227179438089
