game_id,date,team_id,side,home_indicator,days_rest_team,days_rest_opp,rest_diff,back_to_back,orb_pct_approx,possessions_est_r10,pace_est_r10,tov_pct_r10,orb_pct_r10,ortg_r10,drtg_r10,netrtg_r10,efg_r10,ts_r10,ftr_r10,opp_ftr_r10,possessions_est_r30,pace_est_r30,tov_pct_r30,orb_pct_r30,ortg_r30,drtg_r30,netrtg_r30,efg_r30,ts_r30,ftr_r30,opp_ftr_r30
18446940,2025-11-07,ORL,home,1,3,2,1,False,False,103.47999999999999,103.47999999999999,0.15811656090174891,0.2874460780053671,112.62516868924975,112.1392537702869,0.48591491896286065,0.5357993010942708,0.5837291034950731,0.3861236456731888,0.32351480077824707,103.47999999999999,103.47999999999999,0.15811656090174891,0.2874460780053671,112.62516868924975,112.1392537702869,0.48591491896286065,0.5357993010942708,0.5837291034950731,0.3861236456731888,0.32351480077824707
18446940,2025-11-07,BOS,away,0,2,3,-1,False,False,99.33777777777777,99.33777777777777,0.1029402319742804,0.28388898356279185,114.25602445817809,110.09617030219331,4.159854155984773,0.5262831113486276,0.5553575535233136,0.19883369652886526,0.3445989334823295,99.33777777777777,99.33777777777777,0.1029402319742804,0.28388898356279185,114.25602445817809,110.09617030219331,4.159854155984773,0.5262831113486276,0.5553575535233136,0.19883369652886526,0.3445989334823295
18446941,2025-11-07,WAS,home,1,2,2,0,False,False,107.08500000000001,107.08500000000001,0.16009556426601815,0.21992942676146854,104.45597498415302,120.72817162771997,-16.272196643566947,0.5308952881699183,0.5570443606252025,0.23932460103952652,0.2775829237734159,107.08500000000001,107.08500000000001,0.16009556426601815,0.21992942676146854,104.45597498415302,120.72817162771997,-16.272196643566947,0.5308952881699183,0.5570443606252025,0.23932460103952652,0.2775829237734159
18446941,2025-11-07,CLE,away,0,2,2,0,False,False,104.525,104.525,0.1480034533148129,0.23904510309370053,111.28397883500861,111.05841170536144,0.2255671296471835,0.5482962659688462,0.5851021106608048,0.2939952992321434,0.31118622735224055,104.525,104.525,0.1480034533148129,0.23904510309370053,111.28397883500861,111.05841170536144,0.2255671296471835,0.5482962659688462,0.5851021106608048,0.2939952992321434,0.31118622735224055
18446942,2025-11-07,ATL,home,1,3,3,0,False,False,103.125,103.125,0.13431942654162204,0.22492544044003715,113.25844734616842,112.137093089047,1.12135425712143,0.5499047070914429,0.589470329244874,0.3348584021387512,0.3044366204992903,103.125,103.125,0.13431942654162204,0.22492544044003715,113.25844734616842,112.137093089047,1.12135425712143,0.5499047070914429,0.589470329244874,0.3348584021387512,0.3044366204992903
18446942,2025-11-07,TOR,away,0,3,3,0,False,False,104.0,104.0,0.1367320328945284,0.22138498327813919,115.85189224069825,115.64139561237428,0.2104966283239822,0.574868883697233,0.6068716427099901,0.28406071812940603,0.3506821385470089,104.0,104.0,0.1367320328945284,0.22138498327813919,115.85189224069825,115.64139561237428,0.2104966283239822,0.574868883697233,0.6068716427099901,0.28406071812940603,0.3506821385470089
18446943,2025-11-07,BKN,home,1,2,2,0,False,False,101.995,101.995,0.14256593466068523,0.2786016708928608,109.88003077294557,123.59430655415174,-13.714275781206158,0.5168503644658742,0.557943650296891,0.29636502517882013,0.3193237878235434,101.995,101.995,0.14256593466068523,0.2786016708928608,109.88003077294557,123.59430655415174,-13.714275781206158,0.5168503644658742,0.557943650296891,0.29636502517882013,0.3193237878235434
18446943,2025-11-07,DET,away,0,2,2,0,False,False,103.205,103.205,0.13604625129946618,0.3091872710013833,112.21501416867297,107.99837093308489,4.2166432355880765,0.5218612447681126,0.559434705719242,0.31892649975552956,0.3884008168490787,103.205,103.205,0.13604625129946618,0.3091872710013833,112.21501416867297,107.99837093308489,4.2166432355880765,0.5218612447681126,0.559434705719242,0.31892649975552956,0.3884008168490787
18446944,2025-11-07,SAS,home,1,2,2,0,False,False,101.04,101.04,0.1526842813539091,0.29118126371427694,116.83337260044492,106.69127033287516,10.142102267569769,0.5728588048142184,0.6102930926677662,0.3755247679771014,0.30143530149902126,101.04,101.04,0.1526842813539091,0.29118126371427694,116.83337260044492,106.69127033287516,10.142102267569769,0.5728588048142184,0.6102930926677662,0.3755247679771014,0.30143530149902126
18446944,2025-11-07,HOU,away,0,2,2,0,False,False,103.24,103.24,0.14707169700562833,0.3543609783426821,121.41598761677973,109.08295311029026,12.333034506489465,0.568549965990837,0.6121953034759874,0.36634710864762565,0.23067294306067196,103.24,103.24,0.14707169700562833,0.3543609783426821,121.41598761677973,109.08295311029026,12.333034506489465,0.568549965990837,0.6121953034759874,0.36634710864762565,0.23067294306067196
18446945,2025-11-07,MIA,home,1,2,3,-1,False,False,106.89,106.89,0.1425708269251458,0.19690131471468197,114.27373161046353,109.3567910556761,4.916940554787429,0.5729547380869067,0.6087584249929929,0.28071227068770765,0.26951886726747515,106.89,106.89,0.1425708269251458,0.19690131471468197,114.27373161046353,109.3567910556761,4.916940554787429,0.5729547380869067,0.6087584249929929,0.28071227068770765,0.26951886726747515
18446945,2025-11-07,CHA,away,0,3,2,1,False,False,103.535,103.535,0.15535090285157677,0.2895086096466071,116.12241954642654,116.86548479437826,-0.7430652479517139,0.5658317204136801,0.6060799106576251,0.3017841382742309,0.2780019489610007,103.535,103.535,0.15535090285157677,0.2895086096466071,116.12241954642654,116.86548479437826,-0.7430652479517139,0.5658317204136801,0.6060799106576251,0.3017841382742309,0.2780019489610007
18446946,2025-11-07,MEM,home,1,2,2,0,False,False,104.99111111111111,104.99111111111111,0.134914542828745,0.23857915175869757,109.40527284934122,116.13528564599652,-6.7300127966553145,0.5123370482215127,0.5642122167539166,0.3038779328095099,0.28178944585937493,104.99111111111111,104.99111111111111,0.134914542828745,0.23857915175869757,109.40527284934122,116.13528564599652,-6.7300127966553145,0.5123370482215127,0.5642122167539166,0.3038779328095099,0.28178944585937493
18446946,2025-11-07,DAL,away,0,2,2,0,False,False,104.585,104.585,0.1530711459228904,0.1916807786095956,101.40738627454371,109.49431288666395,-8.086926612120244,0.49949172213996057,0.5457044867412288,0.3296326148904335,0.27239823645732575,104.585,104.585,0.1530711459228904,0.1916807786095956,101.40738627454371,109.49431288666395,-8.086926612120244,0.49949172213996057,0.5457044867412288,0.3296326148904335,0.27239823645732575
18446947,2025-11-07,MIL,home,1,3,3,0,False,False,102.565,102.565,0.13303763600604335,0.19915031904234562,116.94934728342922,114.4450499140641,2.504297369365128,0.5969755414166155,0.616559726767895,0.2671918338206939,0.34115037482720767,102.565,102.565,0.13303763600604335,0.19915031904234562,116.94934728342922,114.4450499140641,2.504297369365128,0.5969755414166155,0.616559726767895,0.2671918338206939,0.34115037482720767
