game_id,date,team_id,side,home_indicator,days_rest_team,days_rest_opp,rest_diff,back_to_back,orb_pct_approx,possessions_est_r10,pace_est_r10,tov_pct_r10,orb_pct_r10,ortg_r10,drtg_r10,netrtg_r10,efg_r10,ts_r10,ftr_r10,opp_ftr_r10,possessions_est_r30,pace_est_r30,tov_pct_r30,orb_pct_r30,ortg_r30,drtg_r30,netrtg_r30,efg_r30,ts_r30,ftr_r30,opp_ftr_r30
18446928,2025-11-05,CLE,home,1,3,1,2,False,False,104.67428571428572,104.67428571428572,0.149819397526278,0.23560041857325173,108.95870705004907,110.64733196781688,-1.6886249177678312,0.5365621921631533,0.5739095636571527,0.30959711216592783,0.30802235506922726,104.67428571428572,104.67428571428572,0.149819397526278,0.23560041857325173,108.95870705004907,110.64733196781688,-1.6886249177678312,0.5365621921631533,0.5739095636571527,0.30959711216592783,0.30802235506922726
18446928,2025-11-05,PHI,away,0,1,3,-2,True,False,105.34857142857143,105.34857142857143,0.13304552573800363,0.2721822299633106,117.26133474758576,111.92154654782857,5.339788199757176,0.5529081890920329,0.5961417270512738,0.3178359328150688,0.2698918016718074,105.34857142857143,105.34857142857143,0.13304552573800363,0.2721822299633106,117.26133474758576,111.92154654782857,5.339788199757176,0.5529081890920329,0.5961417270512738,0.3178359328150688,0.2698918016718074
18446929,2025-11-05,DET,home,1,2,2,0,False,False,103.5657142857143,103.5657142857143,0.13703543425654413,0.3129842103369847,112.07001108464719,109.10763050752158,2.9623805771256064,0.5171349861714065,0.5584753524242385,0.32995053661228496,0.3957138903524355,103.5657142857143,103.5657142857143,0.13703543425654413,0.3129842103369847,112.07001108464719,109.10763050752158,2.9623805771256064,0.5171349861714065,0.5584753524242385,0.32995053661228496,0.3957138903524355
18446929,2025-11-05,UTA,away,0,2,2,0,False,False,103.21714285714286,103.21714285714286,0.16407350295877857,0.33496921889635234,111.92580481425561,114.78274530545295,-2.856940491197323,0.5152480107414809,0.5707683178706172,0.3387700921295834,0.24115075634706581,103.21714285714286,103.21714285714286,0.16407350295877857,0.33496921889635234,111.92580481425561,114.78274530545295,-2.856940491197323,0.5152480107414809,0.5707683178706172,0.3387700921295834,0.24115075634706581
18446930,2025-11-05,IND,home,1,2,2,0,False,False,107.78285714285714,107.78285714285714,0.11975492300920522,0.26633883166629985,104.76052026380675,112.72401676961852,-7.963496505811768,0.4716579436997984,0.5179304024430259,0.3243422692103754,0.3546828621752633,107.78285714285714,107.78285714285714,0.11975492300920522,0.26633883166629985,104.76052026380675,112.72401676961852,-7.963496505811768,0.4716579436997984,0.5179304024430259,0.3243422692103754,0.3546828621752633
18446930,2025-11-05,BKN,away,0,2,2,0,False,False,101.79428571428572,101.79428571428572,0.14635333123973313,0.28983048102041237,110.10329021191016,127.19956108644297,-17.096270874532802,0.5192575593895704,0.5587544225427415,0.28056335103493063,0.34618245303931655,101.79428571428572,101.79428571428572,0.14635333123973313,0.28983048102041237,110.10329021191016,127.19956108644297,-17.096270874532802,0.5192575593895704,0.5587544225427415,0.28056335103493063,0.34618245303931655
18446931,2025-11-05,BOS,home,1,2,2,0,False,False,99.6,99.6,0.10938036483778696,0.2827897406544823,111.05551003293286,110.4671223068277,0.5883877261051538,0.5131211318461534,0.5432346536999135,0.196056329647605,0.3454863001676207,99.6,99.6,0.10938036483778696,0.2827897406544823,111.05551003293286,110.4671223068277,0.5883877261051538,0.5131211318461534,0.5432346536999135,0.196056329647605,0.3454863001676207
18446931,2025-11-05,WAS,away,0,2,2,0,False,False,108.11428571428573,108.11428571428573,0.15579089145706151,0.2110548760057809,104.07417794401515,117.99503330880285,-13.920855364787693,0.5290589007656209,0.5534390926580459,0.22529954404517313,0.2856586798011971,108.11428571428573,108.11428571428573,0.15579089145706151,0.2110548760057809,104.07417794401515,117.99503330880285,-13.920855364787693,0.5290589007656209,0.5534390926580459,0.22529954404517313,0.2856586798011971
18446932,2025-11-05,NYK,home,1,2,2,0,False,False,100.97142857142856,100.97142857142856,0.12927537099921577,0.2955945865355788,115.27428768665702,112.74178589786472,2.5325017887923047,0.5217443784089825,0.5680149404063466,0.26724002820422743,0.26271924812877717,100.97142857142856,100.97142857142856,0.12927537099921577,0.2955945865355788,115.27428768665702,112.74178589786472,2.5325017887923047,0.5217443784089825,0.5680149404063466,0.26724002820422743,0.26271924812877717
18446932,2025-11-05,MIN,away,0,2,2,0,False,False,100.15428571428572,100.15428571428572,0.14664894216598823,0.2482680978085313,116.88163505542109,114.20704989220148,2.6745851632196014,0.578830859157147,0.6113189676507075,0.31104128057390185,0.34238796396183174,100.15428571428572,100.15428571428572,0.14664894216598823,0.2482680978085313,116.88163505542109,114.20704989220148,2.6745851632196014,0.578830859157147,0.6113189676507075,0.31104128057390185,0.34238796396183174
18446933,2025-11-05,MEM,home,1,2,2,0,False,False,104.815,104.815,0.1341566802312103,0.23715154572853475,110.27548082768932,116.15537629937049,-5.87989547168117,0.5194971567772917,0.5694849124305317,0.2927053710399122,0.2947358988690245,104.815,104.815,0.1341566802312103,0.23715154572853475,110.27548082768932,116.15537629937049,-5.87989547168117,0.5194971567772917,0.5694849124305317,0.2927053710399122,0.2947358988690245
18446933,2025-11-05,HOU,away,0,2,2,0,False,False,102.62666666666667,102.62666666666667,0.1513192743903424,0.36240073323653044,122.3228921497422,110.18951045824589,12.133381691496297,0.5733743002566365,0.6193570008297096,0.39770198979186683,0.20357536240973526,102.62666666666667,102.62666666666667,0.1513192743903424,0.36240073323653044,122.3228921497422,110.18951045824589,12.133381691496297,0.5733743002566365,0.6193570008297096,0.39770198979186683,0.20357536240973526
18446934,2025-11-05,DAL,home,1,2,1,1,False,False,104.84,104.84,0.1540935386422805,0.19159121950986752,102.13651260726063,110.26767309529939,-8.131160488038754,0.5034319521085905,0.5513572749435253,0.34462025971426746,0.28619453083349,104.84,104.84,0.1540935386422805,0.19159121950986752,102.13651260726063,110.26767309529939,-8.131160488038754,0.5034319521085905,0.5513572749435253,0.34462025971426746,0.28619453083349
18446934,2025-11-05,NOP,away,0,1,2,-1,True,False,100.81142857142858,100.81142857142858,0.13630055245574407,0.2760999087944094,107.89771593233095,122.6831125597849,-14.785396627453931,0.4999108075486466,0.5417960316202524,0.32147344402447414,0.2861712421691959,100.81142857142858,100.81142857142858,0.13630055245574407,0.2760999087944094,107.89771593233095,122.6831125597849,-14.785396627453931,0.4999108075486466,0.5417960316202524,0.32147344402447414,0.2861712421691959
18446935,2025-11-05,DEN,home,1,2,2,0,False,False,103.0,103.0,0.1268299367875503,0.25861153706898393,121.2953284844423,109.14124622537753,12.154082259064767,0.5817562952763627,0.6256646602485584,0.28780710490043443,0.30055255202314024,103.0,103.0,0.1268299367875503,0.25861153706898393,121.2953284844423,109.14124622537753,12.154082259064767,0.5817562952763627,0.6256646602485584,0.28780710490043443,0.30055255202314024
18446935,2025-11-05,MIA,away,0,2,2,0,False,False,107.01714285714287,107.01714285714287,0.14407016338615047,0.2091570580866206,115.50421078931682,108.88929739555637,6.614913393760416,0.5800545843916806,0.6132496874735825,0.27928578444043667,0.26841760219536054,107.01714285714287,107.01714285714287,0.14407016338615047,0.2091570580866206,115.50421078931682,108.88929739555637,6.614913393760416,0.5800545843916806,0.6132496874735825,0.27928578444043667,0.26841760219536054
18446936,2025-11-05,LAL,home,1,2,3,-1,False,False,102.18,102.18,0.15601258671767582,0.23309324109173218,117.5271263811392,113.81177903770524,3.715347343433965,0.593034265605002,0.6333645067285958,0.34895323764573083,0.2735483110515302,102.18,102.18,0.15601258671767582,0.23309324109173218,117.5271263811392,113.81177903770524,3.715347343433965,0.593034265605002,0.6333645067285958,0.34895323764573083,0.2735483110515302
18446936,2025-11-05,SAS,away,0,3,2,1,False,False,100.78000000000002,100.78000000000002,0.14726746404869642,0.3004957880588133,117.46219655886864,105.25991438535839,12.20228217351027,0.5726145515625342,0.6064773126247666,0.34802213921652814,0.26332110476090625,100.78000000000002,100.78000000000002,0.14726746404869642,0.3004957880588133,117.46219655886864,105.25991438535839,12.20228217351027,0.5726145515625342,0.6064773126247666,0.34802213921652814,0.26332110476090625
18446937,2025-11-05,POR,home,1,2,1,1,False,False,107.24000000000001,107.24000000000001,0.15055574167953037,0.3026213261732373,112.0904694277726,111.8598309233512,0.23063850442139053,0.5233028964522749,0.5717893668662857,0.30682184223890896,0.3457670056541899,107.24000000000001,107.24000000000001,0.15055574167953037,0.3026213261732373,112.0904694277726,111.8598309233512,0.23063850442139053,0.5233028964522749,0.5717893668662857,0.30682184223890896,0.3457670056541899
18446937,2025-11-05,OKC,away,0,1,2,-1,True,False,104.42,104.42,0.1103808225182227,0.23540999253157652,117.73690885906228,104.17539014810346,13.561518710958824,0.5521755755837909,0.5944083422091204,0.26071499265767695,0.2984265215595659,104.42,104.42,0.1103808225182227,0.23540999253157652,117.73690885906228,104.17539014810346,13.561518710958824,0.5521755755837909,0.5944083422091204,0.26071499265767695,0.2984265215595659
18446938,2025-11-05,SAC,home,1,2,1,1,False,False,103.98857142857142,103.98857142857142,0.12616206207010963,0.20106868767998337,111.86113009639443,117.61437177561984,-5.753241679225391,0.5493074062602273,0.584794131556496,0.27218592162767125,0.28562579594088583,103.98857142857142,103.98857142857142,0.12616206207010963,0.20106868767998337,111.86113009639443,117.61437177561984,-5.753241679225391,0.5493074062602273,0.584794131556496,0.27218592162767125,0.28562579594088583
18446938,2025-11-05,GSW,away,0,1,2,-1,True,False,103.1,103.1,0.15731281756279558,0.22769762829587298,114.07299907983571,110.6925212601206,3.3804778197151073,0.5668688839626953,0.6112077950224906,0.2888835235208673,0.23987166780690966,103.1,103.1,0.15731281756279558,0.22769762829587298,114.07299907983571,110.6925212601206,3.3804778197151073,0.5668688839626953,0.6112077950224906,0.2888835235208673,0.23987166780690966
