game_id,date,team_id,side,home_indicator,days_rest_team,days_rest_opp,rest_diff,back_to_back,orb_pct_approx,possessions_est_r10,pace_est_r10,tov_pct_r10,orb_pct_r10,ortg_r10,drtg_r10,netrtg_r10,efg_r10,ts_r10,ftr_r10,opp_ftr_r10,possessions_est_r30,pace_est_r30,tov_pct_r30,orb_pct_r30,ortg_r30,drtg_r30,netrtg_r30,efg_r30,ts_r30,ftr_r30,opp_ftr_r30
18446951,2025-11-08,WAS,home,1,1,1,0,True,False,106.86666666666667,106.86666666666667,0.1634470295589703,0.2325298608250091,105.00517580191244,122.45056918373014,-17.445393381817695,0.5311254820362643,0.5583318015683937,0.24081600678482942,0.2780535080006121,106.86666666666667,106.86666666666667,0.1634470295589703,0.2325298608250091,105.00517580191244,122.45056918373014,-17.445393381817695,0.5311254820362643,0.5583318015683937,0.24081600678482942,0.2780535080006121
18446951,2025-11-08,DAL,away,0,1,1,0,True,False,104.30222222222221,104.30222222222221,0.15457450002153175,0.19105474894496352,101.4644339514303,110.01808755925599,-8.5536536078257,0.5047161561140734,0.5471705880042412,0.3136786034168194,0.2787330729293876,104.30222222222221,104.30222222222221,0.15457450002153175,0.19105474894496352,101.4644339514303,110.01808755925599,-8.5536536078257,0.5047161561140734,0.5471705880042412,0.3136786034168194,0.2787330729293876
18446952,2025-11-08,PHI,home,1,3,1,2,False,False,105.455,105.455,0.13760127569871927,0.28623637429481985,116.84566413765918,113.87646339556571,2.969200742093493,0.5532391098999732,0.5949040499295545,0.31977310787985186,0.259253152549788,105.455,105.455,0.13760127569871927,0.28623637429481985,116.84566413765918,113.87646339556571,2.969200742093493,0.5532391098999732,0.5949040499295545,0.31977310787985186,0.259253152549788
18446952,2025-11-08,TOR,away,0,1,3,-2,True,False,103.66666666666667,103.66666666666667,0.13474090492714957,0.22687924439538298,114.97065888942156,113.34638394860653,1.6242749408150259,0.5634976157894819,0.5988096519077907,0.2830234466400581,0.3383378268566005,103.66666666666667,103.66666666666667,0.13474090492714957,0.22687924439538298,114.97065888942156,113.34638394860653,1.6242749408150259,0.5634976157894819,0.5988096519077907,0.2830234466400581,0.3383378268566005
18446953,2025-11-08,ATL,home,1,1,3,-2,True,False,103.01333333333334,103.01333333333334,0.1357157143093567,0.2390283750413499,111.22820771197911,111.66861519906487,-0.4404074870857705,0.5322069618590604,0.5747547123965826,0.3242722833825937,0.30113535985773304,103.01333333333334,103.01333333333334,0.1357157143093567,0.2390283750413499,111.22820771197911,111.66861519906487,-0.4404074870857705,0.5322069618590604,0.5747547123965826,0.3242722833825937,0.30113535985773304
18446953,2025-11-08,LAL,away,0,3,1,2,False,False,102.2,102.2,0.15170377644410835,0.23971431728479173,117.27737967412105,113.72829568350494,3.5490839906161065,0.5833664690250621,0.6270347871020717,0.3690829314548397,0.30321411432808687,102.2,102.2,0.15170377644410835,0.23971431728479173,117.27737967412105,113.72829568350494,3.5490839906161065,0.5833664690250621,0.6270347871020717,0.3690829314548397,0.30321411432808687
18446954,2025-11-08,CLE,home,1,1,1,0,True,False,104.98222222222222,104.98222222222222,0.14178608384978952,0.2648954375507946,114.05573114576448,110.8740084429866,3.181722702777906,0.550000721265237,0.5865920770847399,0.2926422861861477,0.30469300795168636,104.98222222222222,104.98222222222222,0.14178608384978952,0.2648954375507946,114.05573114576448,110.8740084429866,3.181722702777906,0.550000721265237,0.5865920770847399,0.2926422861861477,0.30469300795168636
18446954,2025-11-08,CHI,away,0,1,1,0,True,False,102.885,102.885,0.14176047111195378,0.24908038956191247,115.91073611058304,112.2416478145531,3.6690882960299387,0.5709071057672537,0.6035767012552359,0.26008998314292464,0.26036362699137483,102.885,102.885,0.14176047111195378,0.24908038956191247,115.91073611058304,112.2416478145531,3.6690882960299387,0.5709071057672537,0.6035767012552359,0.26008998314292464,0.26036362699137483
18446955,2025-11-08,MIA,home,1,1,3,-2,True,False,106.92,106.92,0.13502459303470304,0.19017490600901021,114.64122665486518,108.32950701673742,6.311719638127755,0.5732661644947589,0.6076838339230222,0.26523470076842254,0.2705001615115243,106.92,106.92,0.13502459303470304,0.19017490600901021,114.64122665486518,108.32950701673742,6.311719638127755,0.5732661644947589,0.6076838339230222,0.26523470076842254,0.2705001615115243
18446955,2025-11-08,POR,away,0,3,1,2,False,False,107.095,107.095,0.14941161333610492,0.29343949373491596,112.33726783829046,111.95819264861765,0.37907518967281284,0.5225207162139223,0.5743997477321379,0.31392365741359074,0.3451285475298337,107.095,107.095,0.14941161333610492,0.29343949373491596,112.33726783829046,111.95819264861765,0.37907518967281284,0.5225207162139223,0.5743997477321379,0.31392365741359074,0.3451285475298337
