game_id,date,team_id,side,home_indicator,days_rest_team,days_rest_opp,rest_diff,back_to_back,orb_pct_approx,possessions_est_r10,pace_est_r10,tov_pct_r10,orb_pct_r10,ortg_r10,drtg_r10,netrtg_r10,efg_r10,ts_r10,ftr_r10,opp_ftr_r10,possessions_est_r30,pace_est_r30,tov_pct_r30,orb_pct_r30,ortg_r30,drtg_r30,netrtg_r30,efg_r30,ts_r30,ftr_r30,opp_ftr_r30
18446913,2025-11-03,BKN,home,1,1,2,-1,True,False,102.14,102.14,0.1506893958727492,0.2855039822431127,110.23616242064743,126.56161232272295,-16.325449902075512,0.5271488005612405,0.5659613804681083,0.2561628608516138,0.32909320375954454,102.14,102.14,0.1506893958727492,0.2855039822431127,110.23616242064743,126.56161232272295,-16.325449902075512,0.5271488005612405,0.5659613804681083,0.2561628608516138,0.32909320375954454
18446913,2025-11-03,MIN,away,0,2,1,1,False,False,100.94666666666667,100.94666666666667,0.1431379517443168,0.22483129929513837,114.52403195319742,115.02388204765397,-0.4998500944565549,0.5663283100423125,0.6016779818879953,0.2880951692165607,0.32829157593299846,100.94666666666667,100.94666666666667,0.1431379517443168,0.22483129929513837,114.52403195319742,115.02388204765397,-0.4998500944565549,0.5663283100423125,0.6016779818879953,0.2880951692165607,0.32829157593299846
18446914,2025-11-03,IND,home,1,2,2,0,False,False,108.46,108.46,0.12203828304024193,0.2621175258329054,103.74136799770899,113.23238776852945,-9.491019770820463,0.4706379713534685,0.5144532856088175,0.30802894370840095,0.37213000587114053,108.46,108.46,0.12203828304024193,0.2621175258329054,103.74136799770899,113.23238776852945,-9.491019770820463,0.4706379713534685,0.5144532856088175,0.30802894370840095,0.37213000587114053
18446914,2025-11-03,MIL,away,0,2,2,0,False,False,102.60000000000001,102.60000000000001,0.1289037236714012,0.19742151382516834,120.68824275777588,113.35381317286198,7.33442958491391,0.6151181989853675,0.6347656608398027,0.2738914373423205,0.33138324295235333,102.60000000000001,102.60000000000001,0.1289037236714012,0.19742151382516834,120.68824275777588,113.35381317286198,7.33442958491391,0.6151181989853675,0.6347656608398027,0.2738914373423205,0.33138324295235333
18446915,2025-11-03,BOS,home,1,2,1,1,False,False,99.7314285714286,99.7314285714286,0.11052932308984675,0.2946168464622655,112.0094704968419,110.94201733025206,1.0674531665898368,0.5182058521259411,0.5462840422387801,0.18875137513498355,0.3523244791031312,99.7314285714286,99.7314285714286,0.11052932308984675,0.2946168464622655,112.0094704968419,110.94201733025206,1.0674531665898368,0.5182058521259411,0.5462840422387801,0.18875137513498355,0.3523244791031312
18446915,2025-11-03,UTA,away,0,1,2,-1,True,False,104.08666666666666,104.08666666666666,0.16080684188728248,0.32982181228964685,112.72296275948871,116.51690505876685,-3.793942299278148,0.5167972823729975,0.5737911076911587,0.3456285995480061,0.2401440471989176,104.08666666666666,104.08666666666666,0.16080684188728248,0.32982181228964685,112.72296275948871,116.51690505876685,-3.793942299278148,0.5167972823729975,0.5737911076911587,0.3456285995480061,0.2401440471989176
18446916,2025-11-03,NYK,home,1,1,2,-1,True,False,100.66666666666667,100.66666666666667,0.1313660132474638,0.30404402442756306,115.19354315713099,114.92403352796997,0.2695096291610308,0.5173897180728909,0.56621846808756,0.2763190399971306,0.26741113927781207,100.66666666666667,100.66666666666667,0.1313660132474638,0.30404402442756306,115.19354315713099,114.92403352796997,0.2695096291610308,0.5173897180728909,0.56621846808756,0.2763190399971306,0.26741113927781207
18446916,2025-11-03,WAS,away,0,2,1,1,False,False,109.07333333333334,109.07333333333334,0.14919123607335827,0.21971553715825953,104.8118242484788,118.36774638296778,-13.555922134488982,0.5256715982183272,0.550558081989445,0.2237548178469407,0.2978074668602618,109.07333333333334,109.07333333333334,0.14919123607335827,0.21971553715825953,104.8118242484788,118.36774638296778,-13.555922134488982,0.5256715982183272,0.550558081989445,0.2237548178469407,0.2978074668602618
18446917,2025-11-03,HOU,home,1,2,2,0,False,False,102.31199999999998,102.31199999999998,0.1489535707271441,0.36821421321716985,125.67422681769449,112.38305457324138,13.291172244453094,0.5869255648023458,0.6355963070621877,0.4098266574131616,0.19934661466696318,102.31199999999998,102.31199999999998,0.1489535707271441,0.36821421321716985,125.67422681769449,112.38305457324138,13.291172244453094,0.5869255648023458,0.6355963070621877,0.4098266574131616,0.19934661466696318
18446917,2025-11-03,DAL,away,0,2,2,0,False,False,105.18,105.18,0.15545672893480064,0.1895094839860019,102.62229972792598,111.05124880951915,-8.42894908159316,0.5040039441266889,0.5563380886611067,0.3646037861460461,0.27771384402483945,105.18,105.18,0.15545672893480064,0.1895094839860019,102.62229972792598,111.05124880951915,-8.42894908159316,0.5040039441266889,0.5563380886611067,0.3646037861460461,0.27771384402483945
